ATM ID,State_Name,ATM_City,Terminal_Location,date,No of Withdrawals,Total Amount Dispensed
ATM1009,Delhi,New Delhi,Bus Stand,2026-05-21,117,195776
ATM1009,Delhi,New Delhi,Bus Stand,2026-05-22,112,192020
ATM1009,Delhi,New Delhi,Bus Stand,2026-05-23,126,216719
ATM1009,Delhi,New Delhi,Bus Stand,2026-05-24,132,233625
ATM1009,Delhi,New Delhi,Bus Stand,2026-05-25,94,190488
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-16,145,425447
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-17,182,434267
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-18,217,527391
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-19,273,573583
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-20,157,447938
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-21,157,435729
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-22,190,435737
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-23,198,429485
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-24,171,436293
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-25,191,548506
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-26,221,574176
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-27,159,447311
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-28,177,417612
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-29,240,442550
ATM1010,Tamil Nadu,Madurai,Hospital,2026-04-30,254,429363
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-01,158,422084
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-02,191,542945
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-03,217,513992
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-04,261,413901
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-05,149,446019
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-06,254,440715
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-07,251,446384
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-08,237,429497
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-09,268,542397
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-10,181,539948
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-11,266,426927
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-12,194,420449
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-13,167,442020
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-14,192,417162
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-15,139,418730
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-16,222,533830
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-17,217,554742
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-18,145,405953
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-19,173,411626
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-20,209,428732
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-21,285,434243
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-22,173,429940
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-23,340,548305
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-24,283,531350
ATM1010,Tamil Nadu,Madurai,Hospital,2026-05-25,188,407690
ATM1011,Delhi,New Delhi,IT Park,2026-04-16,102,190341
ATM1011,Delhi,New Delhi,IT Park,2026-04-17,119,181351
ATM1011,Delhi,New Delhi,IT Park,2026-04-18,129,241884
ATM1011,Delhi,New Delhi,IT Park,2026-04-19,77,215692
ATM1011,Delhi,New Delhi,IT Park,2026-04-20,70,185747
ATM1011,Delhi,New Delhi,IT Park,2026-04-21,94,193852
ATM1011,Delhi,New Delhi,IT Park,2026-04-22,69,171846
ATM1011,Delhi,New Delhi,IT Park,2026-04-23,76,200498
ATM1011,Delhi,New Delhi,IT Park,2026-04-24,119,195191
ATM1011,Delhi,New Delhi,IT Park,2026-04-25,77,228463
ATM1011,Delhi,New Delhi,IT Park,2026-04-26,75,223110
ATM1011,Delhi,New Delhi,IT Park,2026-04-27,129,218536
ATM1011,Delhi,New Delhi,IT Park,2026-04-28,130,216297
ATM1011,Delhi,New Delhi,IT Park,2026-04-29,82,177393
ATM1011,Delhi,New Delhi,IT Park,2026-04-30,64,182670
ATM1011,Delhi,New Delhi,IT Park,2026-05-01,109,206254
ATM1011,Delhi,New Delhi,IT Park,2026-05-02,89,222789
ATM1011,Delhi,New Delhi,IT Park,2026-05-03,120,224551
ATM1011,Delhi,New Delhi,IT Park,2026-05-04,87,188228
ATM1011,Delhi,New Delhi,IT Park,2026-05-05,64,179184
ATM1011,Delhi,New Delhi,IT Park,2026-05-06,74,188537
ATM1011,Delhi,New Delhi,IT Park,2026-05-07,113,194993
ATM1011,Delhi,New Delhi,IT Park,2026-05-08,121,208163
ATM1011,Delhi,New Delhi,IT Park,2026-05-09,94,228090
ATM1011,Delhi,New Delhi,IT Park,2026-05-10,92,238058
ATM1011,Delhi,New Delhi,IT Park,2026-05-11,107,185088
ATM1011,Delhi,New Delhi,IT Park,2026-05-12,84,174213
ATM1011,Delhi,New Delhi,IT Park,2026-05-13,105,212441
ATM1011,Delhi,New Delhi,IT Park,2026-05-14,79,200529
ATM1011,Delhi,New Delhi,IT Park,2026-05-15,108,202402
ATM1011,Delhi,New Delhi,IT Park,2026-05-16,99,250412
ATM1011,Delhi,New Delhi,IT Park,2026-05-17,121,210479
ATM1011,Delhi,New Delhi,IT Park,2026-05-18,63,176186
ATM1011,Delhi,New Delhi,IT Park,2026-05-19,127,207817
ATM1011,Delhi,New Delhi,IT Park,2026-05-20,67,163479
ATM1011,Delhi,New Delhi,IT Park,2026-05-21,96,164961
ATM1011,Delhi,New Delhi,IT Park,2026-05-22,101,201026
ATM1011,Delhi,New Delhi,IT Park,2026-05-23,151,240803
ATM1011,Delhi,New Delhi,IT Park,2026-05-24,104,213987
ATM1011,Delhi,New Delhi,IT Park,2026-05-25,121,215880
ATM1012,Karnataka,Mangalore,College Campus,2026-04-16,120,216898
ATM1012,Karnataka,Mangalore,College Campus,2026-04-17,66,195026
ATM1012,Karnataka,Mangalore,College Campus,2026-04-18,80,241065
ATM1012,Karnataka,Mangalore,College Campus,2026-04-19,129,245210
ATM1012,Karnataka,Mangalore,College Campus,2026-04-20,56,167199
ATM1012,Karnataka,Mangalore,College Campus,2026-04-21,92,182071
ATM1012,Karnataka,Mangalore,College Campus,2026-04-22,70,203126
ATM1012,Karnataka,Mangalore,College Campus,2026-04-23,77,192062
ATM1012,Karnataka,Mangalore,College Campus,2026-04-24,97,187654
ATM1012,Karnataka,Mangalore,College Campus,2026-04-25,98,262803
ATM1012,Karnataka,Mangalore,College Campus,2026-04-26,96,282992
ATM1012,Karnataka,Mangalore,College Campus,2026-04-27,99,224251
ATM1012,Karnataka,Mangalore,College Campus,2026-04-28,107,224456
ATM1012,Karnataka,Mangalore,College Campus,2026-04-29,68,169746
ATM1012,Karnataka,Mangalore,College Campus,2026-04-30,89,213366
ATM1012,Karnataka,Mangalore,College Campus,2026-05-01,100,192801
ATM1012,Karnataka,Mangalore,College Campus,2026-05-02,87,244325
ATM1012,Karnataka,Mangalore,College Campus,2026-05-03,119,222623
ATM1012,Karnataka,Mangalore,College Campus,2026-05-04,88,220494
ATM1012,Karnataka,Mangalore,College Campus,2026-05-05,75,218978
ATM1012,Karnataka,Mangalore,College Campus,2026-05-06,80,201958
ATM1012,Karnataka,Mangalore,College Campus,2026-05-07,78,205203
ATM1012,Karnataka,Mangalore,College Campus,2026-05-08,80,181242
ATM1012,Karnataka,Mangalore,College Campus,2026-05-09,105,259047
ATM1012,Karnataka,Mangalore,College Campus,2026-05-10,101,276139
ATM1012,Karnataka,Mangalore,College Campus,2026-05-11,94,196754
ATM1012,Karnataka,Mangalore,College Campus,2026-05-12,71,194494
ATM1012,Karnataka,Mangalore,College Campus,2026-05-13,68,188929
ATM1012,Karnataka,Mangalore,College Campus,2026-05-14,67,200359
ATM1012,Karnataka,Mangalore,College Campus,2026-05-15,78,172391
ATM1012,Karnataka,Mangalore,College Campus,2026-05-16,123,285842
ATM1012,Karnataka,Mangalore,College Campus,2026-05-17,108,261321
ATM1012,Karnataka,Mangalore,College Campus,2026-05-18,89,201265
ATM1012,Karnataka,Mangalore,College Campus,2026-05-19,72,168538
ATM1012,Karnataka,Mangalore,College Campus,2026-05-20,67,181158
ATM1012,Karnataka,Mangalore,College Campus,2026-05-21,98,189167
ATM1012,Karnataka,Mangalore,College Campus,2026-05-22,79,191980
ATM1012,Karnataka,Mangalore,College Campus,2026-05-23,133,238870
ATM1012,Karnataka,Mangalore,College Campus,2026-05-24,94,250754
ATM1012,Karnataka,Mangalore,College Campus,2026-05-25,108,203326
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-16,124,297763
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-17,96,279147
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-18,125,343188
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-19,122,329627
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-20,100,284708
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-21,148,298371
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-22,170,283625
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-23,195,310264
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-24,102,259328
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-25,168,351012
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-26,201,353801
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-27,126,268097
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-28,102,253546
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-29,116,265198
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-04-30,107,292271
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-01,113,300202
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-02,160,358677
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-03,179,358052
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-04,143,285456
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-05,151,288551
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-06,109,303052
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-07,161,284183
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-08,116,295640
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-09,123,339189
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-10,124,335099
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-11,165,269162
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-12,107,283077
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-13,104,282946
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-14,150,286485
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-15,123,297496
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-16,181,337840
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-17,121,338703
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-18,94,266192
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-19,105,274540
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-20,99,286298
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-21,138,268830
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-22,161,259738
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-23,119,354213
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-24,145,369367
ATM1013,Tamil Nadu,Coimbatore,Residential Area,2026-05-25,108,278568
ATM1014,Delhi,New Delhi,Residential Area,2026-04-16,46,126813
ATM1014,Delhi,New Delhi,Residential Area,2026-04-17,56,148962
ATM1014,Delhi,New Delhi,Residential Area,2026-04-18,107,190117
ATM1014,Delhi,New Delhi,Residential Area,2026-04-19,128,194806
ATM1014,Delhi,New Delhi,Residential Area,2026-04-20,71,194008
ATM1014,Delhi,New Delhi,Residential Area,2026-04-21,79,154319
ATM1014,Delhi,New Delhi,Residential Area,2026-04-22,70,150215
ATM1014,Delhi,New Delhi,Residential Area,2026-04-23,89,163256
ATM1014,Delhi,New Delhi,Residential Area,2026-04-24,78,158878
ATM1014,Delhi,New Delhi,Residential Area,2026-04-25,81,187266
ATM1014,Delhi,New Delhi,Residential Area,2026-04-26,107,208031
ATM1014,Delhi,New Delhi,Residential Area,2026-04-27,92,140403
ATM1014,Delhi,New Delhi,Residential Area,2026-04-28,74,147634
ATM1014,Delhi,New Delhi,Residential Area,2026-04-29,61,147577
ATM1014,Delhi,New Delhi,Residential Area,2026-04-30,61,168026
ATM1014,Delhi,New Delhi,Residential Area,2026-05-01,55,151168
ATM1014,Delhi,New Delhi,Residential Area,2026-05-02,83,187942
ATM1014,Delhi,New Delhi,Residential Area,2026-05-03,72,179420
ATM1014,Delhi,New Delhi,Residential Area,2026-05-04,51,148110
ATM1014,Delhi,New Delhi,Residential Area,2026-05-05,95,159869
ATM1014,Delhi,New Delhi,Residential Area,2026-05-06,87,163843
ATM1014,Delhi,New Delhi,Residential Area,2026-05-07,99,158086
ATM1014,Delhi,New Delhi,Residential Area,2026-05-08,57,152690
ATM1014,Delhi,New Delhi,Residential Area,2026-05-09,79,182177
ATM1014,Delhi,New Delhi,Residential Area,2026-05-10,104,168446
ATM1014,Delhi,New Delhi,Residential Area,2026-05-11,54,157753
ATM1014,Delhi,New Delhi,Residential Area,2026-05-12,59,165798
ATM1014,Delhi,New Delhi,Residential Area,2026-05-13,75,166202
ATM1014,Delhi,New Delhi,Residential Area,2026-05-14,77,150538
ATM1014,Delhi,New Delhi,Residential Area,2026-05-15,59,161965
ATM1014,Delhi,New Delhi,Residential Area,2026-05-16,109,186119
ATM1014,Delhi,New Delhi,Residential Area,2026-05-17,63,182345
ATM1014,Delhi,New Delhi,Residential Area,2026-05-18,76,144831
ATM1014,Delhi,New Delhi,Residential Area,2026-05-19,69,163046
ATM1014,Delhi,New Delhi,Residential Area,2026-05-20,54,137536
ATM1014,Delhi,New Delhi,Residential Area,2026-05-21,69,181535
ATM1014,Delhi,New Delhi,Residential Area,2026-05-22,57,143252
ATM1014,Delhi,New Delhi,Residential Area,2026-05-23,68,178634
ATM1014,Delhi,New Delhi,Residential Area,2026-05-24,110,196068
ATM1014,Delhi,New Delhi,Residential Area,2026-05-25,55,138920
ATM1015,Delhi,New Delhi,College Campus,2026-04-16,78,146653
ATM1015,Delhi,New Delhi,College Campus,2026-04-17,51,140109
ATM1015,Delhi,New Delhi,College Campus,2026-04-18,57,161214
ATM1015,Delhi,New Delhi,College Campus,2026-04-19,92,144753
ATM1015,Delhi,New Delhi,College Campus,2026-04-20,69,127991
ATM1015,Delhi,New Delhi,College Campus,2026-04-21,73,123610
ATM1015,Delhi,New Delhi,College Campus,2026-04-22,80,137362
ATM1015,Delhi,New Delhi,College Campus,2026-04-23,76,155662
ATM1015,Delhi,New Delhi,College Campus,2026-04-24,48,138037
ATM1015,Delhi,New Delhi,College Campus,2026-04-25,100,170599
ATM1015,Delhi,New Delhi,College Campus,2026-04-26,65,182616
ATM1015,Delhi,New Delhi,College Campus,2026-04-27,62,126325
ATM1015,Delhi,New Delhi,College Campus,2026-04-28,59,128970
ATM1015,Delhi,New Delhi,College Campus,2026-04-29,44,119099
ATM1015,Delhi,New Delhi,College Campus,2026-04-30,67,128661
ATM1015,Delhi,New Delhi,College Campus,2026-05-01,45,102010
ATM1015,Delhi,New Delhi,College Campus,2026-05-02,70,152183
ATM1015,Delhi,New Delhi,College Campus,2026-05-03,70,194741
ATM1015,Delhi,New Delhi,College Campus,2026-05-04,60,143244
ATM1015,Delhi,New Delhi,College Campus,2026-05-05,52,126393
ATM1015,Delhi,New Delhi,College Campus,2026-05-06,72,124688
ATM1015,Delhi,New Delhi,College Campus,2026-05-07,85,152741
ATM1015,Delhi,New Delhi,College Campus,2026-05-08,70,130137
ATM1015,Delhi,New Delhi,College Campus,2026-05-09,87,179368
ATM1015,Delhi,New Delhi,College Campus,2026-05-10,98,147845
ATM1015,Delhi,New Delhi,College Campus,2026-05-11,57,124600
ATM1015,Delhi,New Delhi,College Campus,2026-05-12,46,131472
ATM1015,Delhi,New Delhi,College Campus,2026-05-13,59,157746
ATM1015,Delhi,New Delhi,College Campus,2026-05-14,67,136322
ATM1015,Delhi,New Delhi,College Campus,2026-05-15,50,139217
ATM1015,Delhi,New Delhi,College Campus,2026-05-16,61,157721
ATM1015,Delhi,New Delhi,College Campus,2026-05-17,111,182862
ATM1015,Delhi,New Delhi,College Campus,2026-05-18,63,149698
ATM1015,Delhi,New Delhi,College Campus,2026-05-19,71,126269
ATM1015,Delhi,New Delhi,College Campus,2026-05-20,63,146772
ATM1015,Delhi,New Delhi,College Campus,2026-05-21,57,152591
ATM1015,Delhi,New Delhi,College Campus,2026-05-22,44,124062
ATM1015,Delhi,New Delhi,College Campus,2026-05-23,69,195432
ATM1015,Delhi,New Delhi,College Campus,2026-05-24,90,178530
ATM1015,Delhi,New Delhi,College Campus,2026-05-25,67,117512
ATM1016,Telangana,Warangal,Market Area,2026-04-16,178,426128
ATM1016,Telangana,Warangal,Market Area,2026-04-17,163,440892
ATM1016,Telangana,Warangal,Market Area,2026-04-18,215,566060
ATM1016,Telangana,Warangal,Market Area,2026-04-19,234,537199
ATM1016,Telangana,Warangal,Market Area,2026-04-20,238,442809
ATM1016,Telangana,Warangal,Market Area,2026-04-21,211,454948
ATM1016,Telangana,Warangal,Market Area,2026-04-22,220,430664
ATM1016,Telangana,Warangal,Market Area,2026-04-23,157,435406
ATM1016,Telangana,Warangal,Market Area,2026-04-24,183,435282
ATM1016,Telangana,Warangal,Market Area,2026-04-25,195,547681
ATM1016,Telangana,Warangal,Market Area,2026-04-26,310,566563
ATM1016,Telangana,Warangal,Market Area,2026-04-27,256,454334
ATM1016,Telangana,Warangal,Market Area,2026-04-28,194,430498
ATM1016,Telangana,Warangal,Market Area,2026-04-29,188,465376
ATM1016,Telangana,Warangal,Market Area,2026-04-30,173,441141
ATM1016,Telangana,Warangal,Market Area,2026-05-01,286,459088
ATM1016,Telangana,Warangal,Market Area,2026-05-02,291,567503
ATM1016,Telangana,Warangal,Market Area,2026-05-03,248,555969
ATM1016,Telangana,Warangal,Market Area,2026-05-04,265,444817
ATM1016,Telangana,Warangal,Market Area,2026-05-05,243,444843
ATM1016,Telangana,Warangal,Market Area,2026-05-06,234,441104
ATM1016,Telangana,Warangal,Market Area,2026-05-07,175,454252
ATM1016,Telangana,Warangal,Market Area,2026-05-08,253,438233
ATM1016,Telangana,Warangal,Market Area,2026-05-09,326,547921
ATM1016,Telangana,Warangal,Market Area,2026-05-10,204,575424
ATM1016,Telangana,Warangal,Market Area,2026-05-11,175,448958
ATM1016,Telangana,Warangal,Market Area,2026-05-12,276,444494
ATM1016,Telangana,Warangal,Market Area,2026-05-13,172,450630
ATM1016,Telangana,Warangal,Market Area,2026-05-14,216,444155
ATM1016,Telangana,Warangal,Market Area,2026-05-15,151,453926
ATM1016,Telangana,Warangal,Market Area,2026-05-16,220,562638
ATM1016,Telangana,Warangal,Market Area,2026-05-17,337,553971
ATM1016,Telangana,Warangal,Market Area,2026-05-18,205,461182
ATM1016,Telangana,Warangal,Market Area,2026-05-19,197,463230
ATM1016,Telangana,Warangal,Market Area,2026-05-20,163,437761
ATM1016,Telangana,Warangal,Market Area,2026-05-21,166,438717
ATM1016,Telangana,Warangal,Market Area,2026-05-22,174,436188
ATM1016,Telangana,Warangal,Market Area,2026-05-23,231,560499
ATM1016,Telangana,Warangal,Market Area,2026-05-24,262,549485
ATM1016,Telangana,Warangal,Market Area,2026-05-25,191,462843
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-16,63,154147
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-17,45,122346
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-18,106,192373
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-19,78,174763
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-20,62,146003
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-21,49,128183
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-22,97,151829
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-23,78,133472
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-24,63,157887
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-25,115,173894
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-26,67,198662
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-27,84,143619
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-28,99,164525
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-29,71,132503
ATM1017,Telangana,Hyderabad,Residential Area,2026-04-30,50,131305
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-01,56,140696
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-02,84,205960
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-03,101,185508
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-04,75,122183
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-05,64,144712
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-06,48,117412
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-07,56,124916
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-08,100,155046
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-09,73,195317
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-10,90,184861
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-11,74,148155
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-12,67,165966
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-13,46,133621
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-14,63,111524
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-15,48,117670
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-16,64,161242
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-17,66,177737
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-18,83,151315
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-19,46,128267
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-20,67,112711
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-21,67,143837
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-22,54,121536
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-23,97,189913
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-24,70,165500
ATM1017,Telangana,Hyderabad,Residential Area,2026-05-25,64,158835
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-16,77,210523
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-17,126,213514
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-18,106,231409
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-19,131,261603
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-20,113,243264
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-21,82,202133
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-22,108,210787
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-23,75,188065
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-24,91,204771
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-25,134,256660
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-26,140,270204
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-27,92,221865
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-28,63,181657
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-29,62,179216
ATM1018,Karnataka,Mangalore,Railway Station,2026-04-30,103,203344
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-01,70,203759
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-02,95,255907
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-03,111,256584
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-04,113,237109
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-05,128,213535
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-06,86,214059
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-07,104,200680
ATM1018,Karnataka,Mangalore,Railway Station,2026-05-08,104,209459
